0,1,2
-0.47944464610302584,0.8951361638581025,1
-0.5578452993676192,-0.23492993365291703,0
1.9070149927691953,0.7382883217810712,1
0.15111563077873333,0.02157197494836738,0
-0.11183709174640283,-0.608716246540028,0
1.1145483746501348,-0.3057670528738823,0
0.6336927332600812,0.7611784522003395,1
0.6623508422143518,1.0240487712696185,1
-0.7571363186670143,1.103791702157587,1
-0.7273291481511468,-0.2879895833913453,0
-0.8589279625494459,0.9423310908897378,1
-0.0722661753892667,1.3710956885474688,1
-0.5408261467428523,1.5895240041315697,1
-0.3093498316455356,1.1001572359909984,1
-0.3108304397753505,1.7602306193062587,1
0.28484742851245176,1.2562665428202444,1
-0.9979727690644468,0.13803562802620695,1
0.7816028533073562,-1.4116932704686207,0
-0.3104432096799739,0.32780617359007425,1
-1.3917672544011093,1.0945991873377932,1
1.864176992731459,1.046266048931965,1
0.7517678379232552,-2.365921021933513,0
-0.9201759334347351,-1.9567446748175539,0
-1.1780662687707442,-1.6595397006863344,0
-0.09987296568760459,0.9596191355854408,1
1.1754711179612904,-0.4439373708837363,0
-0.5977363734911434,1.8859005837092275,0
1.276681724561029,-2.031892734310415,0
-0.8165567263550418,0.9775385795489229,0
-1.1841267341296065,1.0452936221126,1
-1.1701209409660989,0.8350551579890632,1
-0.6445883262227583,-0.2651316079627425,0
0.24329437481772434,-2.8725526166714843,0
-0.6065333397339422,0.0002564676335355953,1
0.06557611230385585,1.219823663011081,0
-1.6697392033187903,1.3875523454617684,1
-0.9365020002803809,1.208068502569534,1
-1.4760839140714674,-1.1181054991328259,0
0.033920083540116455,-1.671708690597208,0
1.2384729914289132,0.7993604496671735,1
0.9078522110847368,0.8720856633726463,0
-0.35929112201640595,0.5744599844410205,1
1.093043125492929,1.1838862216706794,1
-0.3492360120926507,-1.130032346771225,0
-1.3182424947253497,1.0067470759662425,0
0.7541196938426407,1.0406973331513512,1
0.8387365202639835,-1.6083849688470109,0
0.07502857470422214,-0.16701993154297323,0
0.24388362730676988,-1.8463778027633344,0
0.27509743326550945,-0.7278180146054145,0
0.9957135108982139,-1.1971074009093912,0
-1.087482579174648,-0.7554633186377147,0
1.8653272830234071,-1.0960008893493334,0
-1.0819863807215868,-0.3954572460965199,0
-0.16927626755887767,1.0501063881402342,1
0.5659148891608593,1.0384200423704326,1
0.449632588336765,-2.3588621236073273,0
1.5452636835093612,-0.28705266822734377,1
-0.9215141385159464,-0.16910265628080934,0
1.9350224441681845,-1.8033370452469168,0
0.7584592759249098,-0.24022443446990582,0
0.5519389731958265,0.9028806190392593,0
1.303778744428634,1.9912175990514167,0
0.9277272934078747,0.5763623532025266,1
-0.271579730009297,0.8483314612040304,1
-0.7728194582569793,1.7477332233016643,1
-0.07496588440450139,1.1766855496311566,1
0.7809485680497331,1.2449875151127943,1
0.6399124510478835,-2.358272031036928,0
-2.264586455039746,-0.994000151645512,0
-1.8543443777832345,0.19134037777987456,0
0.009747961723998718,-1.0967125660934562,0
1.0578344421879649,-0.10186966930371022,0
0.4160413142980435,-0.5682543375918441,0
-0.17212737887503698,1.1871370056012323,1
-0.4177127870731084,-0.9306045189710864,0
-0.1917963180055455,-4.330558897575177,0
0.4621938292552028,1.6157933882479116,1
0.6040918203750775,1.4994227310840187,1
2.042416884980419,1.3425789718650336,1
1.3341604427046594,1.8670504703968993,1
-1.6946485520280365,1.1520690276361072,1
-0.1262626347376775,0.8095426321746712,1
2.234148279097868,0.8448134954810199,1
-0.14241038778307544,-2.208559317336851,0
-1.1841149601823258,-0.0786766789163813,1
-1.5205114329203517,-0.8495266532608812,0
-0.18724869997973317,-2.7766828850741354,0
-0.30464118642643684,-1.3338201323935501,0
0.9384592342767626,0.8586105687834092,1
-0.21211512085205741,1.0767634346482131,1
-0.30850581886935796,1.1923200155127556,1
-0.009485610475867611,1.1512090349858035,1
-1.723888625232177,1.3172044713722597,1
1.607777485312628,-1.367406931582586,0
-0.06083012511889373,-0.7741160055762885,0
-1.0310547016900207,-1.8945305712366398,0
-0.6285787400498228,-1.0971426471458552,0
0.7529434209037184,1.0801982452347911,1
1.7289226874268186,0.7983713455910757,1
